CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn
16613.0,70,1,618.59,2,1,2,212,Average,1
16591.0,68,1,213.5,2,1,1,211,Average,1
15774.0,68,1,270.8,2,1,1,211,Average,1
13558.0,5,4,605.06,4,3,2,432,Loyal Customers,0
16930.0,26,3,380.55,3,3,2,332,Loyal Customers,0
16533.0,19,3,1095.56,3,3,3,333,Loyal Customers,0
14488.0,67,1,1064.28,2,1,3,213,Average,1
16747.0,37,2,836.06,3,2,3,323,Average,1
14333.0,67,1,415.2,2,1,2,212,Average,1
13635.0,67,1,1071.03,2,1,3,213,Average,1
17330.0,22,2,363.9,3,2,2,322,Average,0
17321.0,8,2,700.86,4,2,3,423,Average,0
14815.0,36,2,778.5,3,2,3,323,Average,1
15091.0,67,1,480.71,2,1,2,212,Average,1
15088.0,21,2,1160.07,3,2,3,323,Average,0
15930.0,67,1,426.63,2,1,2,212,Average,1
16183.0,67,1,338.71,2,1,2,212,Average,1
13297.0,7,4,2089.85,4,3,4,434,Loyal Customers,0
13801.0,66,1,324.8,2,1,2,212,Average,1
16881.0,66,1,432.0,2,1,2,212,Average,1
17014.0,8,3,586.33,4,3,2,432,Loyal Customers,0
15255.0,66,1,890.85,2,1,3,213,Average,1
14184.0,66,1,452.89,2,1,2,212,Average,1
13351.0,66,1,373.94,2,1,2,212,Average,1
15739.0,66,1,449.12,2,1,2,212,Average,1
12512.0,66,2,138.03,2,2,1,221,Average,1
15276.0,66,1,135.31,2,1,1,211,Average,1
15127.0,65,1,406.53,2,1,2,212,Average,1
16106.0,65,1,108.38,2,1,1,211,Average,1
17666.0,3,2,728.16,4,2,3,423,Average,0
13483.0,65,1,140.34,2,1,1,211,Average,1
16478.0,25,3,331.0,3,3,2,332,Loyal Customers,0
17382.0,65,1,65.4,2,1,1,211,Average,1
12789.0,65,1,91.85,2,1,1,211,Average,1
16020.0,16,3,851.01,4,3,3,433,Loyal Customers,0
17222.0,65,1,354.15,2,1,2,212,Average,1
16803.0,65,1,332.3,2,1,2,212,Average,1
13947.0,65,1,90.6,2,1,1,211,Average,1
16758.0,65,1,369.34,2,1,2,212,Average,1
12719.0,5,2,644.95,4,2,2,422,Average,0
17647.0,65,1,133.06,2,1,1,211,Average,1
14054.0,65,1,92.46,2,1,1,211,Average,1
12723.0,3,5,725.07,4,4,3,443,Champions,0
13845.0,64,1,312.98,2,1,2,212,Average,1
15837.0,64,1,391.98,2,1,2,212,Average,1
12628.0,4,3,786.46,4,3,3,433,Loyal Customers,0
13177.0,64,1,282.45,2,1,1,211,Average,1
14317.0,64,1,508.58,2,1,2,212,Average,1
16295.0,9,4,1328.55,4,3,3,433,Loyal Customers,0
13602.0,64,1,428.89,2,1,2,212,Average,1
16895.0,64,1,219.14,2,1,1,211,Average,1
17295.0,28,3,556.95,3,3,2,332,Loyal Customers,0
13504.0,64,1,295.93,2,1,1,211,Average,1
13422.0,64,1,2626.3,2,1,4,214,Average,1
15264.0,64,1,393.74,2,1,2,212,Average,1
16432.0,64,1,287.4,2,1,1,211,Average,1
13816.0,23,2,571.67,3,2,2,322,Average,0
14518.0,64,1,174.37,2,1,1,211,Average,1
13882.0,2,5,1191.13,4,4,3,443,Champions,0
15937.0,64,1,145.35,2,1,1,211,Average,1
12923.0,64,1,176.97,2,1,1,211,Average,1
16454.0,44,2,6.9,3,2,1,321,Average,1
17453.0,17,2,486.72,4,2,2,422,Average,0
15766.0,64,1,315.06,2,1,2,212,Average,1
15300.0,64,1,496.44,2,1,2,212,Average,1
13348.0,64,1,233.76,2,1,1,211,Average,1
14592.0,35,3,570.46,3,3,2,332,Loyal Customers,1
17030.0,63,1,146.87,2,1,1,211,Average,1
12420.0,63,1,600.39,2,1,2,212,Average,1
14427.0,50,2,363.34,3,2,2,322,Average,1
14792.0,63,1,6.2,2,1,1,211,Average,1
12519.0,63,1,340.84,2,1,2,212,Average,1
13359.0,63,1,439.56,2,1,2,212,Average,1
14138.0,1,2,982.38,4,2,3,423,Average,0
15297.0,10,3,641.94,4,3,2,432,Loyal Customers,0
13876.0,63,1,122.7,2,1,1,211,Average,1
12740.0,63,1,427.6,2,1,2,212,Average,1
17086.0,7,6,2050.08,4,4,4,444,Champions,0
13806.0,63,1,256.38,2,1,1,211,Average,1
13587.0,63,1,712.4,2,1,3,213,Average,1
12856.0,7,6,2179.93,4,4,4,444,Champions,0
13419.0,63,1,221.06,2,1,1,211,Average,1
17509.0,57,8,6115.14,2,4,4,244,At Risk,1
16900.0,16,3,887.11,4,3,3,433,Loyal Customers,0
13689.0,63,1,910.0,2,1,3,213,Average,1
13763.0,63,1,1714.96,2,1,4,214,Average,1
13755.0,3,9,2161.35,4,4,4,444,Champions,0
16104.0,61,1,302.36,2,1,1,211,Average,1
13259.0,61,1,292.32,2,1,1,211,Average,1
16248.0,61,1,152.94,2,1,1,211,Average,1
15612.0,36,2,195.15,3,2,1,321,Average,1
15787.0,26,3,948.05,3,3,3,333,Loyal Customers,0
16595.0,61,1,360.16,2,1,2,212,Average,1
13260.0,61,1,557.62,2,1,2,212,Average,1
15821.0,44,2,570.96,3,2,2,322,Average,1
16685.0,61,2,324.24,2,2,2,222,Average,1
13193.0,61,1,117.88,2,1,1,211,Average,1
13212.0,19,3,788.08,3,3,3,333,Loyal Customers,0
14801.0,61,1,193.14,2,1,1,211,Average,1
16380.0,61,1,1780.59,2,1,4,214,Average,1
16921.0,61,1,169.79,2,1,1,211,Average,1
15193.0,60,1,499.32,2,1,2,212,Average,1
14027.0,60,1,104.82,2,1,1,211,Average,1
16179.0,60,1,215.83,2,1,1,211,Average,1
15473.0,14,7,1771.2,4,4,4,444,Champions,0
17425.0,19,2,759.17,3,2,3,323,Average,0
16688.0,1,4,1260.86,4,3,3,433,Loyal Customers,0
16982.0,60,1,384.06,2,1,2,212,Average,1
15330.0,32,2,714.96,3,2,3,323,Average,1
17186.0,46,2,144.0,3,2,1,321,Average,1
13685.0,2,7,3119.44,4,4,4,444,Champions,0
16776.0,60,1,388.28,2,1,2,212,Average,1
13980.0,60,1,200.14,2,1,1,211,Average,1
13352.0,60,1,397.98,2,1,2,212,Average,1
15553.0,60,1,437.23,2,1,2,212,Average,1
15886.0,60,1,181.09,2,1,1,211,Average,1
17203.0,35,6,3563.85,3,4,4,344,Loyal Customers,1
12607.0,60,1,1579.51,2,1,3,213,Average,1
17459.0,43,2,657.3,3,2,2,322,Average,1
12772.0,59,1,892.47,2,1,3,213,Average,1
16561.0,5,2,511.12,4,2,2,422,Average,0
14121.0,3,4,2780.15,4,3,4,434,Loyal Customers,0
12371.0,44,2,1887.96,3,2,4,324,Average,1
17119.0,3,2,606.91,4,2,2,422,Average,0
17620.0,59,1,81.44,2,1,1,211,Average,1
12824.0,59,1,397.12,2,1,2,212,Average,1
14710.0,14,4,606.13,4,3,2,432,Loyal Customers,0
16120.0,59,4,1309.14,2,3,3,233,At Risk,1
14624.0,57,2,225.85,2,2,1,221,Average,1
16171.0,59,1,73.2,2,1,1,211,Average,1
12536.0,43,3,12601.83,3,3,4,334,Loyal Customers,1
13690.0,59,1,172.25,2,1,1,211,Average,1
14642.0,58,1,96.12,2,1,1,211,Average,1
12602.0,58,1,153.12,2,1,1,211,Average,1
16753.0,58,1,223.92,2,1,1,211,Average,1
13464.0,58,1,674.68,2,1,3,213,Average,1
12667.0,58,1,620.13,2,1,2,212,Average,1
12498.0,21,3,403.7,3,3,2,332,Loyal Customers,0
14537.0,57,1,355.56,2,1,2,212,Average,1
17279.0,57,1,187.83,2,1,1,211,Average,1
14251.0,1,5,2879.7,4,4,4,444,Champions,0
12446.0,57,1,1002.31,2,1,3,213,Average,1
12631.0,57,1,640.5,2,1,2,212,Average,1
14234.0,22,4,775.46,3,3,3,333,Loyal Customers,0
14975.0,57,1,279.94,2,1,1,211,Average,1
13853.0,57,1,1090.14,2,1,3,213,Average,1
16773.0,57,1,171.59,2,1,1,211,Average,1
16430.0,57,1,300.85,2,1,1,211,Average,1
16793.0,57,1,243.84,2,1,1,211,Average,1
17614.0,57,1,390.07,2,1,2,212,Average,1
13858.0,57,1,216.17,2,1,1,211,Average,1
14856.0,36,3,1311.38,3,3,3,333,Loyal Customers,1
14089.0,56,1,161.0,2,1,1,211,Average,1
15478.0,40,2,1441.42,3,2,3,323,Average,1
16413.0,56,1,262.2,2,1,1,211,Average,1
13810.0,28,3,1499.01,3,3,3,333,Loyal Customers,0
16416.0,26,3,1051.4,3,3,3,333,Loyal Customers,0
13006.0,56,1,81.57,2,1,1,211,Average,1
12454.0,56,1,3528.34,2,1,4,214,Average,1
14910.0,2,4,434.35,4,3,2,432,Loyal Customers,0
16243.0,33,2,409.1,3,2,2,322,Average,1
13878.0,54,1,1281.53,2,1,3,213,Average,1
16934.0,54,2,950.93,2,2,3,223,Average,1
15994.0,54,1,427.07,2,1,2,212,Average,1
14547.0,3,8,4007.54,4,4,4,444,Champions,0
16052.0,54,1,362.06,2,1,2,212,Average,1
15113.0,9,3,3609.33,4,3,4,434,Loyal Customers,0
12475.0,53,1,723.38,2,1,3,213,Average,1
16542.0,53,1,119.62,2,1,1,211,Average,1
16563.0,53,1,1077.74,2,1,3,213,Average,1
17201.0,53,1,342.63,2,1,2,212,Average,1
17520.0,53,1,546.81,2,1,2,212,Average,1
13923.0,53,1,351.13,2,1,2,212,Average,1
16412.0,53,1,151.83,2,1,1,211,Average,1
17205.0,53,1,384.08,2,1,2,212,Average,1
17534.0,53,1,223.36,2,1,1,211,Average,1
15335.0,53,1,173.97,2,1,1,211,Average,1
16737.0,53,1,417.6,2,1,2,212,Average,1
15066.0,53,1,893.59,2,1,3,213,Average,1
17206.0,53,1,204.24,2,1,1,211,Average,1
16932.0,53,1,161.94,2,1,1,211,Average,1
16363.0,53,1,109.36,2,1,1,211,Average,1
14830.0,53,1,197.13,2,1,1,211,Average,1
17244.0,53,1,954.9,2,1,3,213,Average,1
15355.0,29,2,277.05,3,2,1,321,Average,0
15598.0,53,1,240.68,2,1,1,211,Average,1
15637.0,52,1,223.36,2,1,1,211,Average,1
16848.0,52,1,281.42,2,1,1,211,Average,1
15678.0,52,1,352.7,2,1,2,212,Average,1
14015.0,52,1,917.34,2,1,3,213,Average,1
13594.0,52,1,396.97,2,1,2,212,Average,1
15327.0,52,1,208.75,2,1,1,211,Average,1
14861.0,52,1,125.79,2,1,1,211,Average,1
14554.0,10,4,2381.04,4,3,4,434,Loyal Customers,0
12611.0,52,1,1193.32,2,1,3,213,Average,1
14179.0,40,2,719.78,3,2,3,323,Average,1
12863.0,52,1,521.2,2,1,2,212,Average,1
15604.0,52,1,216.39,2,1,1,211,Average,1
14381.0,52,1,202.68,2,1,1,211,Average,1
12572.0,8,2,1020.42,4,2,3,423,Average,0
16123.0,51,1,307.78,2,1,2,212,Average,1
16851.0,4,3,342.45,4,3,2,432,Loyal Customers,0
17148.0,51,1,124.88,2,1,1,211,Average,1
17549.0,23,2,148.86,3,2,1,321,Average,0
15610.0,51,1,112.46,2,1,1,211,Average,1
15853.0,51,1,110.8,2,1,1,211,Average,1
14698.0,1,5,1250.76,4,4,3,443,Champions,0
15468.0,51,2,467.51,2,2,2,222,Average,1
16826.0,51,1,341.7,2,1,2,212,Average,1
12522.0,39,2,192.72,3,2,1,321,Average,1
15803.0,51,1,415.82,2,1,2,212,Average,1
15006.0,51,1,502.09,2,1,2,212,Average,1
17350.0,8,4,1286.07,4,3,3,433,Loyal Customers,0
14799.0,51,1,157.7,2,1,1,211,Average,1
15814.0,16,4,1945.33,4,3,4,434,Loyal Customers,0
16260.0,50,1,1035.45,3,1,3,313,Average,1
14638.0,50,1,443.6,3,1,2,312,Average,1
17354.0,50,1,1393.06,3,1,3,313,Average,1
15664.0,50,1,386.43,3,1,2,312,Average,1
13245.0,50,1,430.5,3,1,2,312,Average,1
14923.0,50,1,749.1,3,1,3,313,Average,1
16177.0,50,1,331.95,3,1,2,312,Average,1
13366.0,50,1,56.16,3,1,1,311,Average,1
16284.0,31,2,823.97,3,2,3,323,Average,1
16846.0,50,1,214.32,3,1,1,311,Average,1
14484.0,50,1,321.92,3,1,2,312,Average,1
13897.0,50,1,311.16,3,1,2,312,Average,1
14585.0,50,1,157.05,3,1,1,311,Average,1
17125.0,50,1,259.35,3,1,1,311,Average,1
15836.0,50,1,137.37,3,1,1,311,Average,1
16313.0,3,2,274.15,4,2,1,421,Average,0
13460.0,29,2,183.44,3,2,1,321,Average,0
12403.0,49,1,427.7,3,1,2,312,Average,1
14967.0,49,1,463.8,3,1,2,312,Average,1
15286.0,49,1,240.55,3,1,1,311,Average,1
12646.0,4,2,1346.97,4,2,3,423,Average,0
16015.0,3,3,705.39,4,3,3,433,Loyal Customers,0
16311.0,17,2,616.26,4,2,2,422,Average,0
15740.0,49,1,154.88,3,1,1,311,Average,1
13974.0,49,1,413.59,3,1,2,312,Average,1
15677.0,49,1,657.23,3,1,2,312,Average,1
15000.0,47,1,490.52,3,1,2,312,Average,1
16017.0,47,1,211.88,3,1,1,311,Average,1
13471.0,1,4,2531.58,4,3,4,434,Loyal Customers,0
13598.0,47,1,180.17,3,1,1,311,Average,1
15427.0,33,3,1483.14,3,3,3,333,Loyal Customers,1
15022.0,11,4,905.04,4,3,3,433,Loyal Customers,0
17111.0,47,1,248.61,3,1,1,311,Average,1
14629.0,4,2,959.01,4,2,3,423,Average,0
15592.0,46,1,388.58,3,1,2,312,Average,1
15277.0,46,1,255.9,3,1,1,311,Average,1
16491.0,46,1,731.5,3,1,3,313,Average,1
15516.0,44,3,62.43,3,3,1,331,Loyal Customers,1
14764.0,46,1,278.3,3,1,1,311,Average,1
16742.0,46,1,464.9,3,1,2,312,Average,1
15142.0,46,1,498.74,3,1,2,312,Average,1
17344.0,46,1,160.57,3,1,1,311,Average,1
17081.0,25,2,290.16,3,2,1,321,Average,0
14474.0,46,1,547.66,3,1,2,312,Average,1
14139.0,46,1,415.82,3,1,2,312,Average,1
15844.0,46,1,130.74,3,1,1,311,Average,1
13176.0,46,1,492.84,3,1,2,312,Average,1
12398.0,45,1,1635.66,3,1,3,313,Average,1
15345.0,45,1,393.54,3,1,2,312,Average,1
16708.0,45,1,656.63,3,1,2,312,Average,1
15963.0,19,2,470.76,3,3,2,332,Loyal Customers,0
13182.0,45,1,121.18,3,1,1,311,Average,1
15158.0,45,1,401.4,3,1,2,312,Average,1
13028.0,22,2,661.32,3,3,2,332,Loyal Customers,0
13978.0,14,2,196.79,4,3,1,431,Loyal Customers,0
16056.0,45,1,664.85,3,1,2,312,Average,1
12812.0,44,1,229.64,3,1,1,311,Average,1
16071.0,44,1,326.24,3,1,2,312,Average,1
14539.0,15,2,537.48,4,3,2,432,Loyal Customers,0
14550.0,10,2,765.62,4,3,3,433,Loyal Customers,0
14102.0,5,5,1360.28,4,4,3,443,Champions,0
14598.0,44,1,221.97,3,1,1,311,Average,1
15320.0,44,1,267.13,3,1,1,311,Average,1
16415.0,44,1,210.35,3,1,1,311,Average,1
12448.0,44,1,449.45,3,1,2,312,Average,1
12827.0,5,3,430.15,4,3,2,432,Loyal Customers,0
16345.0,44,1,575.41,3,1,2,312,Average,1
15993.0,8,7,2797.57,4,4,4,444,Champions,0
15948.0,8,2,955.24,4,3,3,433,Loyal Customers,0
15659.0,43,1,306.45,3,1,1,311,Average,1
12630.0,9,2,1270.88,4,3,3,433,Loyal Customers,0
13363.0,17,2,992.5,4,3,3,433,Loyal Customers,0
14752.0,43,1,389.64,3,1,2,312,Average,1
16847.0,43,1,193.44,3,1,1,311,Average,1
14971.0,35,3,1116.57,3,3,3,333,Loyal Customers,1
17545.0,43,3,645.96,3,3,2,332,Loyal Customers,1
16026.0,43,1,236.09,3,1,1,311,Average,1
16513.0,4,4,874.59,4,3,3,433,Loyal Customers,0
12430.0,43,1,256.4,3,1,1,311,Average,1
14357.0,43,1,225.77,3,1,1,311,Average,1
16855.0,23,2,328.4,3,3,2,332,Loyal Customers,0
16680.0,43,1,183.7,3,1,1,311,Average,1
16648.0,42,1,290.66,3,1,1,311,Average,1
16164.0,17,3,822.48,4,3,3,433,Loyal Customers,0
14218.0,42,1,169.48,3,1,1,311,Average,1
15096.0,42,1,219.39,3,1,1,311,Average,1
14416.0,22,2,490.22,3,3,2,332,Loyal Customers,0
16601.0,40,1,244.8,3,1,1,311,Average,1
12912.0,2,5,1662.3,4,4,4,444,Champions,0
13278.0,40,1,542.73,3,1,2,312,Average,1
14582.0,40,1,114.11,3,1,1,311,Average,1
15748.0,40,1,149.31,3,1,1,311,Average,1
16079.0,16,3,1352.0,4,3,3,433,Loyal Customers,0
17590.0,2,3,1479.22,4,3,3,433,Loyal Customers,0
15054.0,12,2,302.1,4,3,1,431,Loyal Customers,0
14158.0,40,1,507.66,3,1,2,312,Average,1
15385.0,40,1,316.88,3,1,2,312,Average,1
16506.0,19,2,90.3,3,3,1,331,Loyal Customers,0
14295.0,40,1,166.2,3,1,1,311,Average,1
13822.0,5,2,632.0,4,3,2,432,Loyal Customers,0
16190.0,40,1,215.08,3,1,1,311,Average,1
15444.0,9,2,1418.26,4,3,3,433,Loyal Customers,0
13607.0,40,1,678.01,3,1,3,313,Average,1
12581.0,39,1,197.71,3,1,1,311,Average,1
15360.0,39,1,427.93,3,1,2,312,Average,1
13103.0,39,1,243.94,3,1,1,311,Average,1
15667.0,39,1,301.32,3,1,1,311,Average,1
13651.0,35,2,94.2,3,3,1,331,Loyal Customers,1
12552.0,38,2,437.82,3,3,2,332,Loyal Customers,1
16127.0,39,1,656.25,3,1,2,312,Average,1
12588.0,39,1,214.9,3,1,1,311,Average,1
15977.0,17,2,1054.73,4,3,3,433,Loyal Customers,0
13697.0,38,1,151.3,3,2,1,321,Average,1
14345.0,38,1,108.98,3,2,1,321,Average,1
17503.0,2,2,558.96,4,3,2,432,Loyal Customers,0
16830.0,38,1,325.91,3,2,2,322,Average,1
17495.0,7,2,497.56,4,3,2,432,Loyal Customers,0
12491.0,38,1,460.4,3,2,2,322,Average,1
14485.0,38,1,165.75,3,2,1,321,Average,1
13868.0,7,2,3192.54,4,3,4,434,Loyal Customers,0
15423.0,38,1,43.5,3,2,1,321,Average,1
17668.0,1,2,347.75,4,3,2,432,Loyal Customers,0
16971.0,38,1,357.21,3,2,2,322,Average,1
16352.0,17,2,494.44,4,3,2,432,Loyal Customers,0
16884.0,37,2,429.84,3,3,2,332,Loyal Customers,1
15830.0,37,1,576.0,3,2,2,322,Average,1
14216.0,3,4,1839.3,4,3,4,434,Loyal Customers,0
15275.0,37,1,615.14,3,2,2,322,Average,1
16790.0,3,6,1545.62,4,4,3,443,Champions,0
15576.0,37,1,940.67,3,2,3,323,Average,1
14974.0,37,1,114.39,3,2,1,321,Average,1
13318.0,1,3,640.76,4,3,2,432,Loyal Customers,0
13271.0,37,1,217.38,3,2,1,321,Average,1
17595.0,12,2,388.79,4,3,2,432,Loyal Customers,0
14528.0,37,1,364.22,3,2,2,322,Average,1
17432.0,18,2,365.76,3,3,2,332,Loyal Customers,0
16337.0,36,1,151.05,3,2,1,321,Average,1
14098.0,36,1,147.35,3,2,1,321,Average,1
15551.0,36,1,436.06,3,2,2,322,Average,1
16347.0,11,2,887.65,4,3,3,433,Loyal Customers,0
13721.0,36,1,524.14,3,2,2,322,Average,1
16322.0,1,2,326.75,4,3,2,432,Loyal Customers,0
17403.0,36,1,281.62,3,2,1,321,Average,1
16914.0,36,1,208.46,3,2,1,321,Average,1
16602.0,36,1,528.08,3,2,2,322,Average,1
12544.0,36,1,372.7,3,2,2,322,Average,1
13914.0,11,2,626.45,4,3,2,432,Loyal Customers,0
13467.0,10,2,1083.71,4,3,3,433,Loyal Customers,0
17221.0,7,2,335.13,4,3,2,432,Loyal Customers,0
17078.0,36,2,378.2,3,3,2,332,Loyal Customers,1
13447.0,23,3,1129.14,3,3,3,333,Loyal Customers,0
15010.0,35,1,308.94,3,2,2,322,Average,1
16318.0,35,1,328.15,3,2,2,322,Average,1
17274.0,35,1,111.98,3,2,1,321,Average,1
15597.0,35,1,324.57,3,2,2,322,Average,1
17233.0,35,1,190.88,3,2,1,321,Average,1
16887.0,35,1,194.88,3,2,1,321,Average,1
13938.0,35,1,71.66,3,2,1,321,Average,1
17084.0,35,2,2949.75,3,3,4,334,Loyal Customers,1
14882.0,26,2,589.7,3,3,2,332,Loyal Customers,0
15017.0,33,1,125.58,3,2,1,321,Average,1
12882.0,9,2,1463.04,4,3,3,433,Loyal Customers,0
17387.0,19,2,784.11,3,3,3,333,Loyal Customers,0
13727.0,28,2,333.48,3,3,2,332,Loyal Customers,0
13532.0,33,1,210.31,3,2,1,321,Average,1
16445.0,33,1,230.51,3,2,1,321,Average,1
15156.0,1,3,961.49,4,3,3,433,Loyal Customers,0
16372.0,33,2,367.93,3,3,2,332,Loyal Customers,1
17608.0,33,2,193.42,3,3,1,331,Loyal Customers,1
12638.0,33,1,671.69,3,2,2,322,Average,1
14174.0,33,1,134.46,3,2,1,321,Average,1
14039.0,33,1,152.2,3,2,1,321,Average,1
13040.0,8,2,676.99,4,3,3,433,Loyal Customers,0
15883.0,2,2,396.48,4,3,2,432,Loyal Customers,0
14664.0,19,2,637.89,3,3,2,332,Loyal Customers,0
15526.0,33,2,148.44,3,3,1,331,Loyal Customers,1
15025.0,33,1,377.01,3,2,2,322,Average,1
12357.0,33,1,6207.67,3,2,4,324,Average,1
15870.0,32,1,354.09,3,2,2,322,Average,1
14080.0,32,1,45.6,3,2,1,321,Average,1
17623.0,32,1,527.05,3,2,2,322,Average,1
13673.0,18,2,396.92,3,3,2,332,Loyal Customers,0
14073.0,32,1,151.04,3,2,1,321,Average,1
16070.0,22,2,852.15,3,3,3,333,Loyal Customers,0
13066.0,24,2,470.8,3,3,2,332,Loyal Customers,0
14929.0,32,1,223.88,3,2,1,321,Average,1
13710.0,31,1,180.48,3,2,1,321,Average,1
16732.0,31,1,603.75,3,2,2,322,Average,1
14140.0,3,2,935.05,4,3,3,433,Loyal Customers,0
17219.0,31,1,114.23,3,2,1,321,Average,1
16505.0,31,1,777.6,3,2,3,323,Average,1
15957.0,31,1,428.89,3,2,2,322,Average,1
15043.0,31,1,537.0,3,2,2,322,Average,1
17313.0,31,1,2328.84,3,2,4,324,Average,1
17022.0,31,1,71.0,3,2,1,321,Average,1
15153.0,31,1,329.25,3,2,2,322,Average,1
16759.0,7,3,789.79,4,3,3,433,Loyal Customers,0
16751.0,30,1,1764.72,3,2,4,324,Average,0
12893.0,30,1,188.14,3,2,1,321,Average,0
14836.0,10,3,102.45,4,3,1,431,Loyal Customers,0
17011.0,30,1,270.9,3,2,1,321,Average,0
12532.0,30,1,349.83,3,2,2,322,Average,0
17038.0,30,1,112.4,3,2,1,321,Average,0
14968.0,30,1,147.59,3,2,1,321,Average,0
12504.0,18,2,482.05,3,3,2,332,Loyal Customers,0
16516.0,30,1,101.7,3,2,1,321,Average,0
13522.0,30,1,125.8,3,2,1,321,Average,0
15986.0,30,1,168.12,3,2,1,321,Average,0
13992.0,30,1,76.8,3,2,1,321,Average,0
14354.0,5,2,163.62,4,3,1,431,Loyal Customers,0
16986.0,29,2,1873.2,3,3,4,334,Loyal Customers,0
16953.0,30,1,20.8,3,2,1,321,Average,0
15450.0,30,1,429.84,3,2,2,322,Average,0
15531.0,8,2,2007.44,4,3,4,434,Loyal Customers,0
17500.0,17,3,1138.0,4,3,3,433,Loyal Customers,0
17197.0,29,1,1013.01,3,2,3,323,Average,0
16025.0,29,1,439.66,3,2,2,322,Average,0
12659.0,29,1,91.68,3,2,1,321,Average,0
17461.0,22,3,757.46,3,3,3,333,Loyal Customers,0
15463.0,29,1,126.14,3,2,1,321,Average,0
12617.0,29,1,355.53,3,2,2,322,Average,0
14863.0,29,1,266.76,3,2,1,321,Average,0
16903.0,29,1,373.24,3,2,2,322,Average,0
12508.0,26,2,398.27,3,3,2,332,Loyal Customers,0
17502.0,9,4,689.1,4,3,3,433,Loyal Customers,0
12538.0,29,1,363.95,3,2,2,322,Average,0
14789.0,28,1,197.64,3,2,1,321,Average,0
12985.0,0,2,1239.38,4,3,3,433,Loyal Customers,0
15557.0,28,1,473.65,3,2,2,322,Average,0
16433.0,28,1,184.26,3,2,1,321,Average,0
15692.0,28,1,191.04,3,2,1,321,Average,0
17052.0,28,1,413.75,3,2,2,322,Average,0
16368.0,2,2,497.43,4,3,2,432,Loyal Customers,0
13732.0,28,1,491.86,3,2,2,322,Average,0
13091.0,28,1,345.82,3,2,2,322,Average,0
14661.0,26,1,107.95,3,2,1,321,Average,0
13170.0,26,1,116.01,3,2,1,321,Average,0
15654.0,9,2,922.53,4,3,3,433,Loyal Customers,0
13146.0,26,1,228.91,3,2,1,321,Average,0
14788.0,7,2,679.44,4,3,3,433,Loyal Customers,0
13603.0,26,1,164.34,3,2,1,321,Average,0
14382.0,26,1,626.07,3,2,2,322,Average,0
16720.0,26,1,155.24,3,2,1,321,Average,0
14904.0,2,2,1025.44,4,3,3,433,Loyal Customers,0
14494.0,25,1,139.56,3,2,1,321,Average,0
14902.0,25,1,332.66,3,2,2,322,Average,0
16936.0,25,1,262.68,3,2,1,321,Average,0
12938.0,25,1,114.14,3,2,1,321,Average,0
15168.0,25,1,106.56,3,2,1,321,Average,0
17538.0,25,1,98.42,3,2,1,321,Average,0
15458.0,25,1,161.64,3,2,1,321,Average,0
17566.0,8,2,901.21,4,3,3,433,Loyal Customers,0
16207.0,25,1,394.38,3,2,2,322,Average,0
12762.0,7,2,1898.52,4,3,4,434,Loyal Customers,0
17044.0,25,1,948.48,3,2,3,323,Average,0
14953.0,25,1,289.82,3,2,1,321,Average,0
16504.0,25,1,484.38,3,2,2,322,Average,0
12374.0,25,1,742.93,3,2,3,323,Average,0
15009.0,12,3,1261.78,4,3,3,433,Loyal Customers,0
16423.0,24,1,346.12,3,2,2,322,Average,0
15419.0,24,1,135.86,3,2,1,321,Average,0
17510.0,24,1,308.48,3,2,2,322,Average,0
15758.0,24,1,205.25,3,2,1,321,Average,0
15524.0,24,1,440.0,3,2,2,322,Average,0
14725.0,24,1,718.08,3,2,3,323,Average,0
14666.0,24,1,195.25,3,2,1,321,Average,0
14714.0,24,1,160.19,3,2,1,321,Average,0
17153.0,24,1,213.78,3,2,1,321,Average,0
12950.0,2,3,1843.0,4,3,4,434,Loyal Customers,0
15720.0,24,1,598.73,3,2,2,322,Average,0
15556.0,24,1,279.77,3,2,1,321,Average,0
17357.0,24,2,388.14,3,3,2,332,Loyal Customers,0
12890.0,24,1,380.47,3,2,2,322,Average,0
13449.0,23,1,291.88,3,2,1,321,Average,0
15269.0,23,1,408.8,3,2,2,322,Average,0
14385.0,9,3,202.11,4,3,1,431,Loyal Customers,0
15900.0,23,1,351.11,3,2,2,322,Average,0
13926.0,23,1,223.85,3,2,1,321,Average,0
16204.0,23,1,405.71,3,2,2,322,Average,0
15432.0,23,1,171.19,3,2,1,321,Average,0
15657.0,22,1,30.0,3,2,1,321,Average,0
17237.0,11,2,314.69,4,3,2,432,Loyal Customers,0
13160.0,22,1,91.8,3,2,1,321,Average,0
12847.0,22,1,871.54,3,2,3,323,Average,0
17397.0,22,2,696.41,3,3,3,333,Loyal Customers,0
14362.0,22,1,161.2,3,2,1,321,Average,0
13828.0,22,1,209.49,3,2,1,321,Average,0
15435.0,22,1,149.29,3,2,1,321,Average,0
12445.0,22,1,133.4,3,2,1,321,Average,0
12603.0,21,1,739.2,3,2,3,323,Average,0
14641.0,21,1,110.46,3,2,1,321,Average,0
12618.0,21,1,177.31,3,2,1,321,Average,0
15621.0,4,4,1293.03,4,3,3,433,Loyal Customers,0
12391.0,21,1,460.89,3,2,2,322,Average,0
17286.0,21,1,153.92,3,2,1,321,Average,0
